,datetime,Maesang (Cakalang),Deho (Tongkol),Malalugis (Layang),Tude (Selar),B. Tuna (Panitang),sst_dailymean (C),chlorofil_dailymean (mg/m^3),eastward_seawater_dailymean (m/s),northward_seawater_dailymean (m/s),eastward_wind_dailymean (m/s),northward_wind_dailymean (m/s),season,wind_magnitude_dailymean (m/s),wind_direction,seawater_magnitude_dailymean (m/s),seawater_direction
152,6/5/2018,8885,4777,5571,150,5947,29.63214543,0.107293356,0.205302373,0.257794208,2.182274371,1.797042484,Timur,2.826956511802815,North East,0.3295556372416931,North East
153,6/6/2018,2600,610,3400,300,1800,29.92071529,0.102079705,0.267385747,0.285958434,0.442558625,2.690654729,Timur,2.726807842010865,,0.39149375943235715,North East
154,6/7/2018,7523,3831,5315,1100,3820,29.89213993,0.103458032,0.259058546,0.366265711,-2.211129286,4.420770007,Timur,4.942904022353423,North West,0.448622225608551,North East
155,6/8/2018,14986,8695,2203,0,6045,30.02357043,0.105595498,0.279593145,0.411869084,-0.992530787,3.573648193,Timur,3.708918814219988,,0.4978036451111925,North East
156,6/9/2018,15441,6961,7211,570,9039,30.09499907,0.10142084,0.273925422,0.408686436,-1.408099459,1.978664796,Timur,2.4285506915372004,North West,0.49199567049747517,North East
157,6/10/2018,12880,4606,2510,60,5190,30.39214214,0.102176121,0.312771121,0.348172595,-0.127636489,1.205738942,Timur,1.2124757604090592,,0.4680277022149764,North East
158,6/11/2018,12390,8482,5141,0,7265,30.1757115,0.102238686,0.307408586,0.265729027,-0.328736836,0.711216165,Timur,0.7835153736210911,North West,0.4063397033725428,North East
159,6/12/2018,12635,8061,8200,0,9466,30.47285664,0.100759672,0.287266375,0.207961841,2.191225079,1.398491999,Timur,2.599470564962329,North East,0.35464080069522447,North East
160,6/13/2018,24932,9687,5665,200,13875,30.35142714,0.092944819,0.30814975,0.163579211,1.072223621,1.481932157,Timur,1.82914909490206,North East,0.3488759474318128,North East
161,6/14/2018,16246,9881,8044,60,10118,30.42143029,0.106146356,0.241880986,0.203340465,0.125889487,2.614087061,Timur,2.617116605240344,,0.3159964494970607,North East
162,6/15/2018,3240,1300,1500,50,2610,30.3228565,0.103150947,0.22356988,0.270742781,0.447138586,2.554794986,Timur,2.5936287967981886,,0.3511198437952893,North East
163,6/16/2018,3610,1077,580,0,1715,30.35928786,0.10368806,0.256355482,0.280901084,-0.566430492,-0.089981291,Timur,0.5735330286891843,West,0.3802940337999367,North East
164,6/17/2018,4150,3010,760,0,1980,30.43214179,0.106784861,0.2027301,0.261761615,-3.128286457,1.027323766,Timur,3.2926539868680456,West,0.3310870528024589,North East
165,6/18/2018,6571,2110,350,0,1390,30.3321425,0.105214292,0.107773936,0.21114449,-4.334144664,4.278469086,Timur,6.090164832608175,North West,0.2370595219312909,North East
166,6/19/2018,6620,8540,2990,0,3641,30.509286,0.107549237,0.028556604,0.195013274,-3.592281943,3.022609379,Timur,4.694747811759714,North West,0.19709301526997827,
167,6/20/2018,22344,12428,8409,0,11347,30.33285514,0.103996794,-0.010986665,0.165715505,-1.6291239,3.495005314,Timur,3.856048084041413,North West,0.16607930456630426,
168,6/21/2018,28725,10883,9997,0,15550,30.08285736,0.097960591,0.005100954,0.132799113,-0.457580569,0.335008054,Timur,0.5671070210914609,North West,0.13289704340314304,
169,6/22/2018,36775,20981,10735,1000,21174,29.84213907,0.104072076,0.003575027,0.087152147,-3.579797414,-0.128494167,Timur,3.582102772986017,West,0.08722544092614458,
170,6/23/2018,47060,34335,20712,60,24617,30.21357079,0.109848134,-0.115098378,0.049483583,-5.400441507,2.3873489,Timur,5.904591708226713,North West,0.12528472215217934,North West
171,6/24/2018,11975,9030,5195,0,7071,30.07500121,0.112472751,-0.194838884,0.066835533,-3.988786714,1.769121336,Timur,4.36350888062272,North West,0.20598344397004226,West
172,6/25/2018,4860,3081,1465,200,2595,30.2271445,0.10729381,-0.1944465,0.101670234,-2.95789745,1.892772229,Timur,3.511658302795152,North West,0.21942260103249336,North West
173,6/26/2018,7150,4250,3675,0,6200,29.98285779,0.132984023,-0.127262182,0.12612864,-1.934749917,2.252836764,Timur,2.9696011056304346,North West,0.17917616134868702,North West
174,6/27/2018,6496,5480,2235,0,3455,29.52928593,0.130413718,-0.080525269,0.101801029,-2.749473821,1.064569911,Timur,2.9483750419122208,West,0.12979895397491154,North West
175,6/28/2018,16868,9530,4120,0,7465,29.86571164,0.130390046,-0.009155553,0.062824535,-2.826682393,1.844341379,Timur,3.375163473550256,North West,0.06348815912201293,
176,6/29/2018,26952,16855,7191,0,9524,29.65499879,0.142745856,0.018921477,0.048132048,-0.720731423,2.390097843,Timur,2.496401707100213,,0.05171765981302549,
177,6/30/2018,27971,14410,11559,70,16550,29.59928686,0.139349409,0.022278511,0.043510674,-2.989701586,1.200699106,Timur,3.2217997945993035,West,0.04888262272332978,North East
178,7/1/2018,13157,8532,6141,0,7624,29.52213829,0.140125158,-0.055718077,0.027902637,-1.273769056,-0.540439243,Timur,1.3836770516986772,South West,0.0623142139173054,North West
179,7/2/2018,15970,7416,5960,160,10035,29.52857086,0.139437955,-0.061908977,0.019706237,-0.779410927,0.182977807,Timur,0.8006011934674645,West,0.06496966376615088,West
180,7/3/2018,7530,1480,2730,0,4240,29.91357193,0.120874661,-0.007760421,0.04625734,1.085754291,1.715785429,Timur,2.030463498512994,North East,0.04690379129636368,
181,7/4/2018,11310,6205,5455,0,5711,29.82214136,0.113276282,0.090509179,0.021624544,5.252577121,1.127850717,Timur,5.372300592101121,East,0.0930566085050491,East
182,7/5/2018,11170,9428,3421,0,4831,29.63071336,0.118881413,0.138030857,0.016523591,3.1561814,2.962104614,Timur,4.328457551367005,North East,0.13901635351169922,East
183,7/6/2018,5791,4480,4460,0,4445,29.74999564,0.113405763,0.153726091,0.019924227,-0.207727892,1.405310621,Timur,1.420580451298049,,0.15501188946557554,East
184,7/7/2018,26098,12952,10146,200,14026,29.82714414,0.105063145,0.096089706,0.044469829,-1.856564921,3.411942686,Timur,3.884351451457068,North West,0.10588105255642143,North East
185,7/8/2018,10523,3673,3848,0,4453,29.89213764,0.101697585,0.063609294,0.125561867,-0.145933126,3.353782493,Timur,3.3569559853559934,,0.1407548390916068,North East
186,7/9/2018,5010,3581,3020,190,4050,30.07285843,0.108928617,0.085233837,0.220692422,0.602020737,1.749420157,Timur,1.850108065356164,,0.23657969502467588,
187,7/10/2018,3910,1830,820,60,1815,29.97785514,0.108501707,0.132406732,0.262241195,0.21981381,0.957520798,Timur,0.982427702006246,,0.29377199838301105,North East
188,7/11/2018,17045,7750,7205,0,9181,29.93928093,0.10214265,0.217509777,0.221171998,3.326221543,2.81363185,Timur,4.356635621721391,North East,0.31020566692099893,North East
189,7/12/2018,19771,9960,9440,110,10527,29.73785814,0.102144813,0.29772986,0.084013097,1.505321743,1.702498612,Timur,2.27255254588546,North East,0.3093562186269269,East
190,7/13/2018,25672,17168,9670,120,14711,29.60428507,0.097585555,0.212801206,0.066486751,0.121309501,3.066593343,Timur,3.0689918094326654,,0.22294582600620813,East
191,7/14/2018,26448,14072,12477,400,18722,29.76785286,0.097277717,0.142783026,0.151023023,-0.046591879,2.774229621,Timur,2.7746208377402763,,0.20783393849363296,North East
192,7/15/2018,4750,2970,2620,110,4007,29.97071207,0.101877318,0.169159737,0.208703008,0.889210669,1.635660295,Timur,1.861741178172443,North East,0.26864839878576835,North East
193,7/16/2018,5570,1880,2640,65,4450,30.0899985,0.097940106,0.194054123,0.265205847,-1.930890668,4.462436093,Timur,4.8622705247526685,North West,0.3286200601550163,North East
194,7/17/2018,8030,4471,2245,0,3380,29.79857086,0.095286846,0.183939417,0.331605405,-1.51088152,4.105174571,Timur,4.374382382218379,,0.3792042375178763,North East
195,7/18/2018,9846,3335,3445,0,4880,29.87214236,0.095764005,0.188255606,0.337839896,-0.055496083,0.933103244,Timur,0.9347520950453476,,0.3867505249120136,North East
196,7/19/2018,12893,7360,2342,0,6563,30.11856957,0.103683206,0.227624479,0.308585727,-1.851194486,1.008053764,Timur,2.1078646579207527,North West,0.38345541376819803,North East
197,7/20/2018,20772,11093,6132,0,10116,30.22285471,0.105478395,0.2498594,0.259625319,-1.287299736,3.323381907,Timur,3.56398764168461,,0.36032627719084237,North East
198,7/21/2018,31300,16067,13725,878,17872,30.10785571,0.097756827,0.278677591,0.248551461,0.948657339,2.944236014,Timur,3.093295403444871,,0.3734153565278185,North East
199,7/22/2018,9260,5855,4891,60,5787,29.843569,0.102167081,0.281467849,0.210010942,1.74303865,2.073639952,Timur,2.708905016039578,North East,0.3511819268988855,North East
200,7/23/2018,6800,1715,1605,0,2965,29.74713786,0.109722964,0.230545544,0.184942164,-1.991244017,2.38330626,Timur,3.105672465697805,North West,0.29555854222684685,North East
201,7/24/2018,11421,3655,5550,160,6635,29.78928043,0.104065961,0.170729264,0.217160992,0.776733959,2.683431879,Timur,2.7935859199776343,,0.27623790115117397,North East
202,7/25/2018,5640,2420,770,0,2580,30.17427936,0.107274381,0.181454337,0.269042461,1.977593729,2.489816364,Timur,3.1796324447052537,North East,0.32451428664551285,North East
203,7/26/2018,8980,2940,3280,250,3718,30.14142493,0.1014281,0.192310206,0.266731775,1.758336243,3.0473504,Timur,3.518251100167172,North East,0.32882982700237684,North East
204,7/27/2018,8811,7445,3780,0,3165,30.17071079,0.113647338,0.215635065,0.25652987,-1.571769571,0.799696119,Timur,1.763511686115288,North West,0.33512095646165,North East
205,7/28/2018,24380,13150,10531,120,13986,30.13856936,0.099677794,0.21310639,0.235297705,-0.698854514,0.230600138,Timur,0.7359171525272361,West,0.31745762463216903,North East
206,7/29/2018,20975,4045,2960,60,6680,30.12428714,0.103651307,0.21668142,0.231286704,-0.227372959,-0.348791126,Timur,0.4163576732339198,South West,0.31692960925164443,North East
207,7/30/2018,14281,6255,3616,250,6717,30.16500636,0.105518618,0.219558877,0.260846056,-0.35300839,0.63375922,Timur,0.7254417084407268,North West,0.3409497989444432,North East
208,7/31/2018,9496,6327,2520,0,5470,30.02142557,0.120180641,0.20743867,0.309152502,0.938079217,1.563135279,Timur,1.8230152269857047,North East,0.372298363284381,North East
209,8/1/2018,10435,4661,3671,0,5240,30.02927721,0.119951059,0.324673343,0.353186354,2.765744469,2.840798414,Timur,3.964779703437381,North East,0.4797430357041246,North East
210,8/2/2018,10210,4610,3828,184,5599,30.01499729,0.112742583,0.450583992,0.309675676,0.593535055,1.95664592,Timur,2.0446875354847007,,0.5467403022941633,North East
211,8/3/2018,21395,15660,4875,0,11280,29.74428221,0.107340078,0.460437122,0.211842051,-2.595405279,4.493133236,Timur,5.188870285400176,North West,0.5068327119351408,North East
212,8/4/2018,19360,7274,7015,60,9793,29.805712,0.110048142,0.362777882,0.175089049,-1.030821244,3.21784195,Timur,3.3789198351339307,,0.4028200178096048,North East
213,8/5/2018,15000,7880,6426,60,8710,29.67285379,0.112405714,0.28748436,0.226621731,-0.621227439,4.446804614,Timur,4.489988285737302,,0.3660664778507395,North East
214,8/6/2018,9420,5850,3775,160,3550,29.84928457,0.112064292,0.276541289,0.284301716,-0.966073863,3.626364307,Timur,3.752841163152969,,0.39661385533327775,North East
215,8/7/2018,8870,4020,1250,0,3150,29.76856986,0.118778035,0.282993781,0.313381496,-0.505891161,3.459457164,Timur,3.496250811416259,,0.4222480812506718,North East
216,8/8/2018,11610,4420,850,0,3815,29.86785457,0.125311688,0.326984032,0.311332394,-0.184084061,1.879054142,Timur,1.8880496312548587,,0.45149354008307613,North East
217,8/9/2018,10536,5145,2470,700,4389,29.64714271,0.124898677,0.337709106,0.287004783,-0.553016054,1.464279282,Timur,1.5652286004530347,,0.443192041602956,North East
218,8/10/2018,30130,16520,11815,0,12969,29.70356957,0.111825791,0.362734281,0.240311461,-0.049265459,3.523708179,Timur,3.524052555822909,,0.43511579711674625,North East
219,8/11/2018,37555,18688,15050,185,17329,29.58142521,0.126058336,0.345338739,0.216899405,0.715683115,2.527601602,Timur,2.6269701520057414,,0.4078041154077091,North East
220,8/12/2018,9500,3246,5000,60,4980,29.68857036,0.105544463,0.321447101,0.26027929,0.925780698,6.860395671,Timur,6.922578902653614,,0.4136103813303147,North East
221,8/13/2018,3950,6840,300,300,2440,29.64142929,0.125846148,0.286961184,0.33234657,-0.14181812,1.770846199,Timur,1.7765158709319435,,0.4390910653992481,North East
222,8/14/2018,9370,6800,4852,650,6320,29.60142943,0.125784919,0.302918001,0.325719691,-0.779201659,2.152660089,Timur,2.2893450338823635,,0.44480628641575143,North East
223,8/15/2018,34412,13030,5476,75,10747,29.47071414,0.128633464,0.345033551,0.285609651,0.689598212,3.382215786,Timur,3.4518008802741207,,0.44790738335063357,North East
224,8/16/2018,25730,8990,7655,150,10580,29.727855,0.125176355,0.390462529,0.21349877,0.170038558,3.089582521,Timur,3.0942581122581605,,0.4450198999422259,North East
225,8/17/2018,11325,5940,3561,80,4080,29.71929257,0.104455174,0.358592484,0.211188084,-0.064400294,3.9572409,Timur,3.957764891766576,,0.41615979671861786,North East
226,8/18/2018,10105,3942,3819,50,6127,29.81857079,0.105235661,0.284083727,0.251952094,-0.499149059,2.537115179,Timur,2.585750029413669,,0.3797149215098024,North East
227,8/19/2018,4665,700,240,0,600,29.78213936,0.114303014,0.268998864,0.300040549,-2.07947244,3.528101136,Timur,4.095327002153069,North West,0.4029698746525749,North East
228,8/20/2018,5922,2555,2945,500,3663,29.65357107,0.113740867,0.2415758,0.317654086,-1.6790154,1.551088228,Timur,2.285818760198923,North West,0.3990776685034323,North East
229,8/21/2018,13680,5663,3150,0,2025,29.70499736,0.121421708,0.247374318,0.307757369,-0.684742605,3.842780271,Timur,3.903310472699939,,0.39485269579903753,North East
230,8/22/2018,4626,3163,1055,0,1244,29.77856657,0.12025222,0.224223848,0.289446264,-2.596753786,3.13989982,Timur,4.0745675972723,North West,0.3661358678898925,North East
231,8/23/2018,20500,10110,10675,0,13991,29.6199995,0.122319456,0.179754022,0.26394151,-0.985160975,1.446518546,Timur,1.7501308667025175,North West,0.3193377978352337,North East
232,8/24/2018,16430,5800,4840,50,8470,29.79713864,0.122319456,0.200463007,0.202163326,2.296959764,-1.512128298,Timur,2.750010208535109,South East,0.28470234905048525,North East
233,8/25/2018,25110,8470,10875,480,9165,29.64070986,0.132346635,0.230240351,0.142957415,-2.79166995,-0.510820151,Timur,2.8380201437623143,West,0.2710118848539404,North East
234,8/26/2018,11280,4245,4885,0,5250,29.6792865,0.132372673,0.100013515,0.165541115,-2.497947186,3.366126043,Timur,4.191723354589155,North West,0.19340776597153084,North East
235,8/27/2018,0,0,210,400,0,29.76785493,0.13318213,0.078476166,0.216681421,-1.342003693,0.346543046,Timur,1.3860252504036843,West,0.23045465245171076,
236,8/28/2018,4760,1702,577,0,1235,29.90285821,0.124570586,0.063347704,0.194620896,-0.545739245,-0.305453994,Timur,0.6254066405017795,South West,0.20467101593023482,
237,8/29/2018,20780,7110,5985,0,6185,30.00070614,0.124395939,0.118499012,0.109561448,1.204043184,1.109362367,Timur,1.63719420053111,North East,0.1613868852566182,North East
238,8/30/2018,13860,5880,8595,0,3050,29.83285086,0.117318413,0.203471265,0.081135636,2.506266864,1.099147949,Timur,2.7366950519514046,North East,0.21905147137105638,East
239,8/31/2018,27820,15005,13265,160,14210,29.94571793,0.139213438,0.175045454,0.072546855,0.607670152,0.947845415,Timur,1.1259102736755826,North East,0.18948339541093603,North East
240,9/1/2018,23851,8393,6595,600,10644,29.76571429,0.140978809,0.198719094,0.075031935,1.760568069,2.890091643,Peralihan 2,3.384114305179544,North East,0.21241249866715722,East
241,9/2/2018,8300,2580,9600,950,6200,30.07571636,0.125460349,0.244104477,0.110041026,2.643177814,-0.442122241,Peralihan 2,2.6798994444584445,East,0.26776113066421015,North East
242,9/3/2018,2200,1310,1300,275,325,29.62142514,0.131258441,0.256704262,0.069756594,-1.775892256,1.941903784,Peralihan 2,2.63149835858476,North West,0.26601327135209907,East
243,9/4/2018,1500,0,0,0,250,29.79428314,0.126941597,0.236082472,-0.018572693,2.198432179,-0.902309473,Peralihan 2,2.376397784616082,East,0.2368119053402996,East
244,9/5/2018,8400,3040,2255,0,5380,30.18570814,0.122824195,0.186816874,-0.046693319,2.242651014,2.0424847,Peralihan 2,3.03335248863849,North East,0.19256378281070308,East
245,9/6/2018,23980,8560,4975,256,7680,30.20142693,0.124851462,0.180407987,-0.02886179,0.602299727,1.7797939,Peralihan 2,1.8789441949194456,,0.18270206538349879,East
246,9/7/2018,24016,6716,9510,50,8945,30.19571364,0.117973759,0.17465307,0.034267927,1.374780881,1.621349357,Peralihan 2,2.12574603567958,North East,0.17798310504455817,East
247,9/8/2018,23510,9340,7626,0,10695,30.0221405,0.116963846,0.167764607,0.052884218,-1.864050934,-0.522894154,Peralihan 2,1.9360021128174545,West,0.17590254084388884,East
248,9/9/2018,10895,4378,6130,964,7815,29.87428271,0.116961601,0.162925243,0.024458406,-0.133239394,-0.052842906,Peralihan 2,0.1433356509316927,West,0.16475086776909517,East
249,9/10/2018,8500,1875,7500,180,2500,29.76285671,0.112214777,0.210664913,0.057636385,3.023292364,0.404837931,Peralihan 2,3.0502771134106927,East,0.21840709339480208,East
250,9/11/2018,16193,4595,1645,350,3577,29.409995,0.116780951,0.292192928,0.131709169,2.220867072,2.013054236,Peralihan 2,2.9974385579309875,North East,0.32050586948117465,North East
251,9/12/2018,13570,4295,3990,60,4020,29.46856907,0.117406118,0.388151841,0.174914657,1.778120788,3.428625321,Peralihan 2,3.8622771946767487,North East,0.42574286712183085,North East
252,9/13/2018,1800,460,320,90,1020,29.26571,0.110492712,0.406070571,0.128744511,-0.143329268,5.113597664,Peralihan 2,5.115605961011039,,0.42599114749592526,East
253,9/14/2018,10773,6035,3370,0,6282,29.07999743,0.108693388,0.320531544,0.101888222,-0.900140881,2.190256646,Peralihan 2,2.3680113557571096,,0.33633566638307216,East
254,9/15/2018,47549,13332,10795,110,22814,28.99000336,0.106090849,0.214021946,0.123905146,-3.144444143,2.438609511,Peralihan 2,3.9792392885558745,North West,0.2473011899989732,North East
255,9/16/2018,2700,260,450,400,140,29.39214,0.102963567,0.079609712,0.181410738,-3.967955914,1.757020391,Peralihan 2,4.339561589589134,North West,0.19810997477771677,North East
256,9/17/2018,7750,717,600,0,3210,29.34071343,0.086907326,0.023063272,0.202163328,0.175618221,1.488831539,Peralihan 2,1.4991534648154985,,0.2034746315966233,
257,9/18/2018,17342,3795,4926,525,11447,29.27785807,0.085332403,0.130706417,0.244540459,4.824640093,2.440738643,Peralihan 2,5.406880537834781,North East,0.2772800092558217,North East
258,9/19/2018,24860,5160,4010,415,7320,29.23428336,0.092847839,0.262328387,0.282427006,3.505468257,2.628020779,Peralihan 2,4.381187158258636,North East,0.3854623150765141,North East
259,9/20/2018,24840,5230,3925,0,9690,29.40999943,0.097219747,0.347039052,0.294024041,0.89795215,-0.605471826,Peralihan 2,1.0830116323333727,South East,0.45484749125286866,North East
260,9/21/2018,15054,4780,3555,0,7311,29.29214264,0.103693699,0.361557138,0.23303062,0.120658529,0.099133459,Peralihan 2,0.1561599286428772,North East,0.4301474559919371,North East
